Time       	Cm           	Cd           	Cl           	Cl(f)        	Cl(r) 
2.780000e+02	-1.169843e-03	1.058854e+00	2.501784e-02	1.133908e-02	1.367876e-02
2.790000e+02	-7.678792e-04	1.057467e+00	4.982588e-02	2.414506e-02	2.568082e-02
2.800000e+02	-2.910432e-04	1.054622e+00	7.111412e-02	3.526602e-02	3.584810e-02
2.810000e+02	2.200959e-04	1.051302e+00	8.700659e-02	4.372339e-02	4.328320e-02
2.820000e+02	7.207899e-04	1.048500e+00	9.625430e-02	4.884794e-02	4.740636e-02
2.830000e+02	1.170005e-03	1.047653e+00	9.850287e-02	5.042144e-02	4.808143e-02
2.840000e+02	1.534846e-03	1.049124e+00	9.382341e-02	4.844655e-02	4.537686e-02
2.850000e+02	1.790374e-03	1.050936e+00	8.227438e-02	4.292757e-02	3.934682e-02
2.860000e+02	1.918738e-03	1.052878e+00	6.446326e-02	3.415037e-02	3.031289e-02
2.870000e+02	1.908076e-03	1.054615e+00	4.143175e-02	2.262395e-02	1.880780e-02
2.880000e+02	1.754222e-03	1.056203e+00	1.477267e-02	9.140558e-03	5.632115e-03
2.890000e+02	1.463478e-03	1.057496e+00	-1.305213e-02	-5.062587e-03	-7.989543e-03
2.900000e+02	1.052589e-03	1.057189e+00	-3.998998e-02	-1.894240e-02	-2.104758e-02
2.910000e+02	5.496231e-04	1.055231e+00	-6.407407e-02	-3.148741e-02	-3.258666e-02
2.920000e+02	-6.889351e-06	1.052360e+00	-8.342596e-02	-4.171987e-02	-4.170609e-02
2.930000e+02	-5.719565e-04	1.049477e+00	-9.642853e-02	-4.878622e-02	-4.764231e-02
2.940000e+02	-1.099569e-03	1.047662e+00	-1.019786e-01	-5.208887e-02	-4.988973e-02
2.950000e+02	-1.549450e-03	1.048266e+00	-9.998909e-02	-5.154400e-02	-4.844510e-02
2.960000e+02	-1.890822e-03	1.050377e+00	-9.065798e-02	-4.721981e-02	-4.343817e-02
2.970000e+02	-2.102034e-03	1.052853e+00	-7.431551e-02	-3.925979e-02	-3.505572e-02
2.980000e+02	-2.168681e-03	1.055526e+00	-5.203079e-02	-2.818408e-02	-2.384672e-02
2.990000e+02	-2.082317e-03	1.057593e+00	-2.487745e-02	-1.452104e-02	-1.035641e-02
3.000000e+02	-1.844118e-03	1.059409e+00	4.727884e-03	5.198234e-04	4.208060e-03
3.010000e+02	-1.465445e-03	1.060363e+00	3.434856e-02	1.570883e-02	1.863972e-02
3.020000e+02	-9.698639e-04	1.059481e+00	6.184545e-02	2.995286e-02	3.189259e-02
3.030000e+02	-3.936655e-04	1.056876e+00	8.490375e-02	4.205821e-02	4.284554e-02
3.040000e+02	2.169323e-04	1.053862e+00	1.019049e-01	5.116939e-02	5.073552e-02
3.050000e+02	8.115829e-04	1.051395e+00	1.113093e-01	5.646625e-02	5.484308e-02
3.060000e+02	1.343044e-03	1.050613e+00	1.124573e-01	5.757168e-02	5.488559e-02
3.070000e+02	1.773367e-03	1.052593e+00	1.057295e-01	5.463811e-02	5.109137e-02
3.080000e+02	2.075589e-03	1.055401e+00	9.130588e-02	4.772853e-02	4.357735e-02
3.090000e+02	2.231839e-03	1.058497e+00	7.002314e-02	3.724341e-02	3.277973e-02
3.100000e+02	2.230289e-03	1.061370e+00	4.293185e-02	2.369621e-02	1.923563e-02
3.110000e+02	2.066542e-03	1.063732e+00	1.187125e-02	8.002166e-03	3.869082e-03
3.120000e+02	1.746964e-03	1.065310e+00	-2.034228e-02	-8.424174e-03	-1.191810e-02
3.130000e+02	1.289387e-03	1.064983e+00	-5.131714e-02	-2.436918e-02	-2.694795e-02
3.140000e+02	7.256352e-04	1.062673e+00	-7.864083e-02	-3.859478e-02	-4.004605e-02
3.150000e+02	1.000989e-04	1.059226e+00	-1.002548e-01	-5.002732e-02	-5.022752e-02
3.160000e+02	-5.347232e-04	1.056128e+00	-1.145728e-01	-5.782114e-02	-5.675169e-02
3.170000e+02	-1.126491e-03	1.054505e+00	-1.203773e-01	-6.131516e-02	-5.906218e-02
3.180000e+02	-1.630899e-03	1.055531e+00	-1.176990e-01	-6.048042e-02	-5.721862e-02
3.190000e+02	-2.015910e-03	1.058395e+00	-1.070673e-01	-5.554958e-02	-5.151776e-02
3.200000e+02	-2.260387e-03	1.061563e+00	-8.888144e-02	-4.670111e-02	-4.218034e-02
3.210000e+02	-2.349622e-03	1.064912e+00	-6.409971e-02	-3.439948e-02	-2.970023e-02
3.220000e+02	-2.273994e-03	1.067148e+00	-3.375887e-02	-1.915343e-02	-1.460544e-02
3.230000e+02	-2.033174e-03	1.068927e+00	-6.264245e-04	-2.346387e-03	1.719962e-03
3.240000e+02	-1.638183e-03	1.069224e+00	3.246357e-02	1.459360e-02	1.786997e-02
3.250000e+02	-1.114568e-03	1.067559e+00	6.304065e-02	3.040576e-02	3.263489e-02
3.260000e+02	-5.020460e-04	1.063848e+00	8.864192e-02	4.381891e-02	4.482301e-02
3.270000e+02	1.487084e-04	1.059958e+00	1.077312e-01	5.401432e-02	5.371691e-02
3.280000e+02	7.847973e-04	1.057415e+00	1.188918e-01	6.023069e-02	5.866110e-02
3.290000e+02	1.356583e-03	1.056900e+00	1.213406e-01	6.202687e-02	5.931370e-02
3.300000e+02	1.824757e-03	1.059273e+00	1.154718e-01	5.956065e-02	5.591114e-02
3.310000e+02	2.161735e-03	1.062412e+00	1.015961e-01	5.295980e-02	4.863633e-02
3.320000e+02	2.350197e-03	1.065622e+00	8.049715e-02	4.259877e-02	3.789838e-02
3.330000e+02	2.377205e-03	1.068411e+00	5.306637e-02	2.891039e-02	2.415598e-02
3.340000e+02	2.236083e-03	1.070334e+00	2.094822e-02	1.271019e-02	8.238028e-03
3.350000e+02	1.931069e-03	1.071674e+00	-1.283542e-02	-4.486640e-03	-8.348777e-03
3.360000e+02	1.478331e-03	1.070598e+00	-4.558907e-02	-2.131620e-02	-2.427286e-02
3.370000e+02	9.104080e-04	1.067415e+00	-7.463345e-02	-3.640632e-02	-3.822713e-02
3.380000e+02	2.722221e-04	1.063016e+00	-9.797862e-02	-4.871709e-02	-4.926153e-02
3.390000e+02	-3.842319e-04	1.059602e+00	-1.143815e-01	-5.757498e-02	-5.680652e-02
3.400000e+02	-1.006819e-03	1.057811e+00	-1.224678e-01	-6.224071e-02	-6.022707e-02
3.410000e+02	-1.549208e-03	1.058364e+00	-1.218540e-01	-6.247621e-02	-5.937780e-02
3.420000e+02	-1.976736e-03	1.061222e+00	-1.129947e-01	-5.847408e-02	-5.452061e-02
3.430000e+02	-2.265057e-03	1.064455e+00	-9.614672e-02	-5.033842e-02	-4.580831e-02
3.440000e+02	-2.398495e-03	1.067899e+00	-7.238108e-02	-3.858904e-02	-3.379204e-02
3.450000e+02	-2.365766e-03	1.070089e+00	-4.258340e-02	-2.365746e-02	-1.892593e-02
3.460000e+02	-2.163911e-03	1.071733e+00	-9.207836e-03	-6.767829e-03	-2.440007e-03
3.470000e+02	-1.801450e-03	1.072135e+00	2.477909e-02	1.058809e-02	1.419099e-02
3.480000e+02	-1.300075e-03	1.070525e+00	5.687276e-02	2.713630e-02	2.973645e-02
3.490000e+02	-6.968795e-04	1.066830e+00	8.446880e-02	4.153752e-02	4.293128e-02
3.500000e+02	-4.019620e-05	1.062600e+00	1.059010e-01	5.291031e-02	5.299071e-02
3.510000e+02	6.165471e-04	1.059497e+00	1.198165e-01	6.052480e-02	5.929171e-02
3.520000e+02	1.222594e-03	1.058362e+00	1.251111e-01	6.377813e-02	6.133295e-02
3.530000e+02	1.735331e-03	1.060025e+00	1.217702e-01	6.262041e-02	5.914975e-02
3.540000e+02	2.123276e-03	1.063128e+00	1.101852e-01	5.721589e-02	5.296934e-02
3.550000e+02	2.365625e-03	1.066385e+00	9.080279e-02	4.776702e-02	4.303577e-02
3.560000e+02	2.447369e-03	1.069660e+00	6.467363e-02	3.478418e-02	2.988944e-02
3.570000e+02	2.359154e-03	1.071649e+00	3.297150e-02	1.884490e-02	1.412659e-02
3.580000e+02	2.101568e-03	1.073144e+00	-1.345248e-03	1.428944e-03	-2.774192e-03
3.590000e+02	1.686761e-03	1.072757e+00	-3.540865e-02	-1.601757e-02	-1.939109e-02
3.600000e+02	1.142126e-03	1.070383e+00	-6.666075e-02	-3.218825e-02	-3.447250e-02
3.610000e+02	5.089837e-04	1.066167e+00	-9.277945e-02	-4.588074e-02	-4.689871e-02
3.620000e+02	-1.613458e-04	1.062146e+00	-1.122968e-01	-5.630972e-02	-5.598703e-02
3.630000e+02	-8.156613e-04	1.059709e+00	-1.237256e-01	-6.267845e-02	-6.104713e-02
3.640000e+02	-1.403929e-03	1.059356e+00	-1.262960e-01	-6.455194e-02	-6.174408e-02
3.650000e+02	-1.886715e-03	1.061885e+00	-1.203845e-01	-6.207899e-02	-5.830556e-02
3.660000e+02	-2.235791e-03	1.065090e+00	-1.062062e-01	-5.533888e-02	-5.086730e-02
3.670000e+02	-2.433338e-03	1.068450e+00	-8.449268e-02	-4.467968e-02	-3.981300e-02
3.680000e+02	-2.465497e-03	1.071285e+00	-5.622221e-02	-3.057660e-02	-2.564561e-02
3.690000e+02	-2.325237e-03	1.073251e+00	-2.304881e-02	-1.384964e-02	-9.199166e-03
3.700000e+02	-2.016278e-03	1.074562e+00	1.184767e-02	3.907556e-03	7.940112e-03
3.710000e+02	-1.554831e-03	1.073306e+00	4.575974e-02	2.132504e-02	2.443470e-02
3.720000e+02	-9.736440e-04	1.069834e+00	7.591090e-02	3.698180e-02	3.892909e-02
3.730000e+02	-3.183060e-04	1.065235e+00	1.003424e-01	4.985288e-02	5.048949e-02
3.740000e+02	3.583984e-04	1.061784e+00	1.177102e-01	5.921350e-02	5.849670e-02
3.750000e+02	1.003017e-03	1.060059e+00	1.266550e-01	6.433053e-02	6.232449e-02
3.760000e+02	1.568232e-03	1.060572e+00	1.267664e-01	6.495143e-02	6.181497e-02
3.770000e+02	2.018157e-03	1.063623e+00	1.183689e-01	6.120263e-02	5.716632e-02
3.780000e+02	2.327278e-03	1.066913e+00	1.017397e-01	5.319714e-02	4.854259e-02
3.790000e+02	2.479302e-03	1.070441e+00	7.782669e-02	4.139265e-02	3.643404e-02
3.800000e+02	2.461571e-03	1.072783e+00	4.753035e-02	2.622675e-02	2.130360e-02
3.810000e+02	2.270126e-03	1.074501e+00	1.333717e-02	8.938711e-03	4.398459e-03
3.820000e+02	1.912655e-03	1.074983e+00	-2.172228e-02	-8.948487e-03	-1.277380e-02
3.830000e+02	1.409845e-03	1.073269e+00	-5.503185e-02	-2.610608e-02	-2.892577e-02
3.840000e+02	7.987786e-04	1.069351e+00	-8.391141e-02	-4.115693e-02	-4.275448e-02
3.850000e+02	1.277402e-04	1.064750e+00	-1.066313e-01	-5.318791e-02	-5.344339e-02
3.860000e+02	-5.492931e-04	1.061556e+00	-1.218578e-01	-6.147822e-02	-6.037963e-02
3.870000e+02	-1.179277e-03	1.060334e+00	-1.283975e-01	-6.537805e-02	-6.301949e-02
3.880000e+02	-1.718555e-03	1.061780e+00	-1.260990e-01	-6.476807e-02	-6.133096e-02
3.890000e+02	-2.133609e-03	1.065111e+00	-1.153069e-01	-5.978704e-02	-5.551982e-02
3.900000e+02	-2.401936e-03	1.068593e+00	-9.640981e-02	-5.060684e-02	-4.580297e-02
3.910000e+02	-2.508503e-03	1.072078e+00	-7.058602e-02	-3.780152e-02	-3.278451e-02
3.920000e+02	-2.442897e-03	1.074058e+00	-3.875704e-02	-2.182142e-02	-1.693562e-02
3.930000e+02	-2.203747e-03	1.075496e+00	-3.842893e-03	-4.125193e-03	2.823006e-04
3.940000e+02	-1.801777e-03	1.075149e+00	3.117243e-02	1.378444e-02	1.738799e-02
3.950000e+02	-1.262423e-03	1.072861e+00	6.365614e-02	3.056565e-02	3.309049e-02
3.960000e+02	-6.263554e-04	1.068549e+00	9.111460e-02	4.493095e-02	4.618366e-02
3.970000e+02	5.477442e-05	1.064176e+00	1.120103e-01	5.605994e-02	5.595039e-02
3.980000e+02	7.266751e-04	1.061433e+00	1.250214e-01	6.323740e-02	6.178405e-02
3.990000e+02	1.338880e-03	1.060830e+00	1.291614e-01	6.591956e-02	6.324180e-02
4.000000e+02	1.849945e-03	1.063138e+00	1.245631e-01	6.413149e-02	6.043160e-02
4.010000e+02	2.229087e-03	1.066488e+00	1.114951e-01	5.797664e-02	5.351847e-02
4.020000e+02	2.456968e-03	1.069928e+00	9.057695e-02	4.774544e-02	4.283151e-02
4.030000e+02	2.518789e-03	1.073020e+00	6.284948e-02	3.394353e-02	2.890595e-02
4.040000e+02	2.406209e-03	1.074891e+00	2.973689e-02	1.727465e-02	1.246223e-02
4.050000e+02	2.121175e-03	1.076282e+00	-5.619783e-03	-6.887164e-04	-4.931067e-03
4.060000e+02	1.677866e-03	1.075286e+00	-4.035377e-02	-1.849902e-02	-2.185475e-02
4.070000e+02	1.106557e-03	1.072113e+00	-7.177621e-02	-3.478155e-02	-3.699466e-02
4.080000e+02	4.513898e-04	1.067399e+00	-9.771802e-02	-4.840762e-02	-4.931040e-02
4.090000e+02	-2.351449e-04	1.063475e+00	-1.168365e-01	-5.865339e-02	-5.818310e-02
4.100000e+02	-8.989507e-04	1.061418e+00	-1.276354e-01	-6.471667e-02	-6.291877e-02
4.110000e+02	-1.490456e-03	1.061545e+00	-1.293693e-01	-6.617509e-02	-6.319418e-02
4.120000e+02	-1.971136e-03	1.064407e+00	-1.225253e-01	-6.323377e-02	-5.929150e-02
4.130000e+02	-2.313368e-03	1.067640e+00	-1.072855e-01	-5.595614e-02	-5.132941e-02
4.140000e+02	-2.500137e-03	1.071083e+00	-8.449380e-02	-4.474704e-02	-3.974676e-02
4.150000e+02	-2.517687e-03	1.073799e+00	-5.505108e-02	-3.004323e-02	-2.500785e-02
4.160000e+02	-2.359738e-03	1.075767e+00	-2.091034e-02	-1.281491e-02	-8.095434e-03
4.170000e+02	-2.031019e-03	1.076712e+00	1.468832e-02	5.313139e-03	9.375177e-03
4.180000e+02	-1.549470e-03	1.075043e+00	4.902723e-02	2.296415e-02	2.606308e-02
4.190000e+02	-9.498291e-04	1.071117e+00	7.928445e-02	3.869239e-02	4.059205e-02
4.200000e+02	-2.792959e-04	1.066289e+00	1.036192e-01	5.153028e-02	5.208887e-02
4.210000e+02	4.085876e-04	1.062935e+00	1.207342e-01	6.077571e-02	5.995853e-02
4.220000e+02	1.059670e-03	1.061442e+00	1.292656e-01	6.569249e-02	6.357315e-02
4.230000e+02	1.627551e-03	1.062292e+00	1.288611e-01	6.605810e-02	6.280300e-02
4.240000e+02	2.076804e-03	1.065490e+00	1.198728e-01	6.201321e-02	5.785960e-02
4.250000e+02	2.382428e-03	1.068809e+00	1.025882e-01	5.367653e-02	4.891167e-02
4.260000e+02	2.528373e-03	1.072414e+00	7.797687e-02	4.151681e-02	3.646006e-02
4.270000e+02	2.501878e-03	1.074688e+00	4.688718e-02	2.594547e-02	2.094171e-02
4.280000e+02	2.299321e-03	1.076327e+00	1.203108e-02	8.314862e-03	3.716220e-03
4.290000e+02	1.929096e-03	1.076452e+00	-2.351574e-02	-9.828773e-03	-1.368697e-02
4.300000e+02	1.413157e-03	1.074491e+00	-5.711959e-02	-2.714664e-02	-2.997295e-02
4.310000e+02	7.898309e-04	1.070344e+00	-8.611774e-02	-4.226904e-02	-4.384870e-02
4.320000e+02	1.083698e-04	1.065641e+00	-1.088410e-01	-5.431215e-02	-5.452889e-02
4.330000e+02	-5.765702e-04	1.062494e+00	-1.239737e-01	-6.256340e-02	-6.141026e-02
4.340000e+02	-1.212208e-03	1.061414e+00	-1.303179e-01	-6.637117e-02	-6.394675e-02
4.350000e+02	-1.754997e-03	1.063062e+00	-1.277513e-01	-6.563063e-02	-6.212064e-02
4.360000e+02	-2.171492e-03	1.066491e+00	-1.166108e-01	-6.047690e-02	-5.613391e-02
4.370000e+02	-2.439374e-03	1.070038e+00	-9.730573e-02	-5.109224e-02	-4.621349e-02
4.380000e+02	-2.543568e-03	1.073537e+00	-7.099581e-02	-3.804147e-02	-3.295434e-02
4.390000e+02	-2.473647e-03	1.075471e+00	-3.864873e-02	-2.179801e-02	-1.685072e-02
4.400000e+02	-2.228452e-03	1.076854e+00	-3.272092e-03	-3.864498e-03	5.924056e-04
4.410000e+02	-1.819119e-03	1.076281e+00	3.212012e-02	1.424094e-02	1.787918e-02
4.420000e+02	-1.271802e-03	1.073775e+00	6.486487e-02	3.116064e-02	3.370424e-02
4.430000e+02	-6.278338e-04	1.069310e+00	9.249994e-02	4.562214e-02	4.687781e-02
4.440000e+02	6.062408e-05	1.064922e+00	1.135269e-01	5.682406e-02	5.670281e-02
4.450000e+02	7.389805e-04	1.062244e+00	1.266076e-01	6.404280e-02	6.256484e-02
4.460000e+02	1.356652e-03	1.061721e+00	1.307348e-01	6.672405e-02	6.401075e-02
4.470000e+02	1.872152e-03	1.064083e+00	1.260649e-01	6.490463e-02	6.116032e-02
4.480000e+02	2.254385e-03	1.067512e+00	1.128270e-01	5.866789e-02	5.415912e-02
4.490000e+02	2.484055e-03	1.071036e+00	9.168482e-02	4.832646e-02	4.335835e-02
4.500000e+02	2.546463e-03	1.074134e+00	6.369703e-02	3.439498e-02	2.930205e-02
4.510000e+02	2.433241e-03	1.075971e+00	3.026480e-02	1.756564e-02	1.269916e-02
4.520000e+02	2.146124e-03	1.077313e+00	-5.432250e-03	-5.700013e-04	-4.862249e-03
4.530000e+02	1.699300e-03	1.076205e+00	-4.051280e-02	-1.855710e-02	-2.195570e-02
4.540000e+02	1.123372e-03	1.072894e+00	-7.221119e-02	-3.498222e-02	-3.722896e-02
4.550000e+02	4.629141e-04	1.068083e+00	-9.839265e-02	-4.873341e-02	-4.965924e-02
4.560000e+02	-2.292757e-04	1.064128e+00	-1.177303e-01	-5.909445e-02	-5.863590e-02
4.570000e+02	-8.988090e-04	1.062119e+00	-1.287149e-01	-6.525625e-02	-6.345863e-02
4.580000e+02	-1.495985e-03	1.062271e+00	-1.305956e-01	-6.679378e-02	-6.380181e-02
4.590000e+02	-1.982229e-03	1.065132e+00	-1.238589e-01	-6.391166e-02	-5.994721e-02
4.600000e+02	-2.329556e-03	1.068363e+00	-1.086588e-01	-5.665898e-02	-5.199987e-02
4.610000e+02	-2.520671e-03	1.071867e+00	-8.578887e-02	-4.541511e-02	-4.037376e-02
4.620000e+02	-2.541437e-03	1.074655e+00	-5.618745e-02	-3.063516e-02	-2.555229e-02
4.630000e+02	-2.385504e-03	1.076614e+00	-2.182622e-02	-1.329861e-02	-8.527605e-03
4.640000e+02	-2.057542e-03	1.077509e+00	1.401165e-02	4.948284e-03	9.063368e-03
4.650000e+02	-1.575512e-03	1.075775e+00	4.861333e-02	2.273115e-02	2.588218e-02
4.660000e+02	-9.739644e-04	1.071778e+00	7.917191e-02	3.861199e-02	4.055992e-02
4.670000e+02	-3.000723e-04	1.066887e+00	1.038210e-01	5.161044e-02	5.221058e-02
4.680000e+02	3.924046e-04	1.063496e+00	1.212428e-01	6.101378e-02	6.022897e-02
4.690000e+02	1.049251e-03	1.062000e+00	1.300812e-01	6.608986e-02	6.399135e-02
4.700000e+02	1.623466e-03	1.062831e+00	1.299168e-01	6.658188e-02	6.333495e-02
4.710000e+02	2.079272e-03	1.066044e+00	1.211241e-01	6.264133e-02	5.848279e-02
4.720000e+02	2.391192e-03	1.069389e+00	1.039708e-01	5.437657e-02	4.959419e-02
4.730000e+02	2.543122e-03	1.072984e+00	7.942849e-02	4.225737e-02	3.717112e-02
4.740000e+02	2.522098e-03	1.075272e+00	4.832728e-02	2.668574e-02	2.164154e-02
4.750000e+02	2.324165e-03	1.076899e+00	1.334296e-02	8.995642e-03	4.347313e-03
4.760000e+02	1.957193e-03	1.077086e+00	-2.244409e-02	-9.264850e-03	-1.317924e-02
4.770000e+02	1.442749e-03	1.075133e+00	-5.634638e-02	-2.673044e-02	-2.961594e-02
4.780000e+02	8.190000e-04	1.070967e+00	-8.567118e-02	-4.201659e-02	-4.365459e-02
4.790000e+02	1.352630e-04	1.066153e+00	-1.087201e-01	-5.422479e-02	-5.449532e-02
4.800000e+02	-5.539177e-04	1.062949e+00	-1.242507e-01	-6.267928e-02	-6.157144e-02
4.810000e+02	-1.195333e-03	1.061806e+00	-1.309871e-01	-6.668887e-02	-6.429820e-02
4.820000e+02	-1.744885e-03	1.063406e+00	-1.287363e-01	-6.611302e-02	-6.262325e-02
4.830000e+02	-2.168781e-03	1.066860e+00	-1.178958e-01	-6.111668e-02	-5.677912e-02
4.840000e+02	-2.444277e-03	1.070388e+00	-9.882986e-02	-5.185921e-02	-4.697065e-02
4.850000e+02	-2.556112e-03	1.073946e+00	-7.267187e-02	-3.889204e-02	-3.377982e-02
4.860000e+02	-2.493407e-03	1.075875e+00	-4.037322e-02	-2.268002e-02	-1.769320e-02
4.870000e+02	-2.254537e-03	1.077293e+00	-4.890237e-03	-4.699656e-03	-1.905816e-04
4.880000e+02	-1.850127e-03	1.076778e+00	3.070792e-02	1.350383e-02	1.720409e-02
4.890000e+02	-1.305737e-03	1.074338e+00	6.376322e-02	3.057587e-02	3.318735e-02
4.900000e+02	-6.623794e-04	1.069860e+00	9.175183e-02	4.521354e-02	4.653830e-02
4.910000e+02	2.805677e-05	1.065380e+00	1.131928e-01	5.662447e-02	5.656836e-02
4.920000e+02	7.106257e-04	1.062602e+00	1.267297e-01	6.407547e-02	6.265422e-02
4.930000e+02	1.334422e-03	1.062016e+00	1.313036e-01	6.698621e-02	6.431736e-02
4.940000e+02	1.857464e-03	1.064280e+00	1.270373e-01	6.537613e-02	6.166120e-02
4.950000e+02	2.248136e-03	1.067741e+00	1.141628e-01	5.932955e-02	5.483327e-02
4.960000e+02	2.486534e-03	1.071264e+00	9.331577e-02	4.914442e-02	4.417135e-02
4.970000e+02	2.557920e-03	1.074445e+00	6.556722e-02	3.534153e-02	3.022569e-02
4.980000e+02	2.453300e-03	1.076328e+00	3.218596e-02	1.854628e-02	1.363968e-02
4.990000e+02	2.173745e-03	1.077667e+00	-3.601721e-03	3.728849e-04	-3.974606e-03
5.000000e+02	1.732968e-03	1.076625e+00	-3.888731e-02	-1.771069e-02	-2.117663e-02
5.010000e+02	1.160874e-03	1.073408e+00	-7.090259e-02	-3.429042e-02	-3.661217e-02
5.020000e+02	5.014235e-04	1.068611e+00	-9.749344e-02	-4.824530e-02	-4.924814e-02
5.030000e+02	-1.924205e-04	1.064539e+00	-1.172663e-01	-5.882556e-02	-5.844072e-02
5.040000e+02	-8.662203e-04	1.062420e+00	-1.287470e-01	-6.523973e-02	-6.350729e-02
5.050000e+02	-1.470051e-03	1.062449e+00	-1.311561e-01	-6.704811e-02	-6.410801e-02
5.060000e+02	-1.964731e-03	1.065225e+00	-1.248937e-01	-6.441157e-02	-6.048211e-02
5.070000e+02	-2.321386e-03	1.068483e+00	-1.101141e-01	-5.737846e-02	-5.273569e-02
5.080000e+02	-2.522236e-03	1.072023e+00	-8.754441e-02	-4.629444e-02	-4.124997e-02
5.090000e+02	-2.552766e-03	1.074934e+00	-5.819034e-02	-3.164794e-02	-2.654240e-02
5.100000e+02	-2.406295e-03	1.076841e+00	-2.392455e-02	-1.436857e-02	-9.555978e-03
5.110000e+02	-2.086902e-03	1.077844e+00	1.199833e-02	3.912264e-03	8.086068e-03
5.120000e+02	-1.611733e-03	1.076176e+00	4.680951e-02	2.179302e-02	2.501649e-02
5.130000e+02	-1.014500e-03	1.072290e+00	7.773697e-02	3.785398e-02	3.988298e-02
5.140000e+02	-3.417986e-04	1.067399e+00	1.028254e-01	5.107089e-02	5.175449e-02
5.150000e+02	3.526386e-04	1.063888e+00	1.207633e-01	6.073431e-02	6.002903e-02
5.160000e+02	1.014682e-03	1.062264e+00	1.301842e-01	6.610676e-02	6.407739e-02
5.170000e+02	1.596400e-03	1.062954e+00	1.305447e-01	6.686875e-02	6.367595e-02
5.180000e+02	2.061352e-03	1.066104e+00	1.222605e-01	6.319161e-02	5.906891e-02
5.190000e+02	2.383226e-03	1.069469e+00	1.055345e-01	5.515046e-02	5.038401e-02
5.200000e+02	2.545668e-03	1.073009e+00	8.136711e-02	4.322922e-02	3.813789e-02
5.210000e+02	2.535444e-03	1.075369e+00	5.055110e-02	2.781099e-02	2.274010e-02
5.220000e+02	2.347847e-03	1.077100e+00	1.561031e-02	1.015300e-02	5.457310e-03
5.230000e+02	1.989953e-03	1.077500e+00	-2.029197e-02	-8.156035e-03	-1.213594e-02
5.240000e+02	1.482556e-03	1.075602e+00	-5.446540e-02	-2.575014e-02	-2.871525e-02
5.250000e+02	8.630072e-04	1.071419e+00	-8.417789e-02	-4.122594e-02	-4.295195e-02
5.260000e+02	1.802147e-04	1.066490e+00	-1.076887e-01	-5.366415e-02	-5.402458e-02
5.270000e+02	-5.117270e-04	1.063234e+00	-1.237936e-01	-6.240855e-02	-6.138509e-02
5.280000e+02	-1.158893e-03	1.062015e+00	-1.311260e-01	-6.672189e-02	-6.440411e-02
5.290000e+02	-1.716457e-03	1.063445e+00	-1.294223e-01	-6.642762e-02	-6.299471e-02
5.300000e+02	-2.150021e-03	1.066853e+00	-1.191159e-01	-6.170796e-02	-5.740792e-02
5.310000e+02	-2.436126e-03	1.070313e+00	-1.005344e-01	-5.270334e-02	-4.783109e-02
5.320000e+02	-2.559353e-03	1.073935e+00	-7.477215e-02	-3.994543e-02	-3.482672e-02
5.330000e+02	-2.508168e-03	1.075933e+00	-4.272943e-02	-2.387288e-02	-1.885654e-02
5.340000e+02	-2.280248e-03	1.077419e+00	-7.288081e-03	-5.924289e-03	-1.363793e-03
5.350000e+02	-1.885412e-03	1.077054e+00	2.844848e-02	1.233883e-02	1.610965e-02
5.360000e+02	-1.348088e-03	1.074739e+00	6.182961e-02	2.956672e-02	3.226290e-02
5.370000e+02	-7.087502e-04	1.070314e+00	9.024593e-02	4.441421e-02	4.583171e-02
5.380000e+02	-1.842414e-05	1.065719e+00	1.121929e-01	5.607802e-02	5.611487e-02
5.390000e+02	6.673589e-04	1.062815e+00	1.263063e-01	6.382051e-02	6.248579e-02
5.400000e+02	1.297251e-03	1.062094e+00	1.314915e-01	6.704298e-02	6.444848e-02
5.410000e+02	1.828886e-03	1.064179e+00	1.278309e-01	6.574434e-02	6.208657e-02
5.420000e+02	2.230059e-03	1.067688e+00	1.155353e-01	5.999769e-02	5.553757e-02
5.430000e+02	2.479755e-03	1.071263e+00	9.514283e-02	5.005117e-02	4.509166e-02
5.440000e+02	2.563060e-03	1.074523e+00	6.780717e-02	3.646664e-02	3.134052e-02
5.450000e+02	2.470483e-03	1.076379e+00	3.465915e-02	1.980006e-02	1.485909e-02
5.460000e+02	2.202295e-03	1.077716e+00	-1.109099e-03	1.647746e-03	-2.756845e-03
5.470000e+02	1.771401e-03	1.076813e+00	-3.654314e-02	-1.650017e-02	-2.004297e-02
5.480000e+02	1.206414e-03	1.073822e+00	-6.891549e-02	-3.325133e-02	-3.566416e-02
5.490000e+02	5.503614e-04	1.069112e+00	-9.597257e-02	-4.743592e-02	-4.853664e-02
5.500000e+02	-1.435971e-04	1.064903e+00	-1.162609e-01	-5.827403e-02	-5.798683e-02
5.510000e+02	-8.211114e-04	1.062584e+00	-1.283754e-01	-6.500880e-02	-6.336658e-02
5.520000e+02	-1.431988e-03	1.062403e+00	-1.314568e-01	-6.716037e-02	-6.429640e-02
5.530000e+02	-1.936133e-03	1.065050e+00	-1.257948e-01	-6.483353e-02	-6.096127e-02
5.540000e+02	-2.303631e-03	1.068403e+00	-1.115683e-01	-5.808776e-02	-5.348050e-02
5.550000e+02	-2.516199e-03	1.072002e+00	-8.946819e-02	-4.725029e-02	-4.221790e-02
5.560000e+02	-2.559098e-03	1.074998e+00	-6.053476e-02	-3.282648e-02	-2.770828e-02
